PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,TotalHouseSF,TotalBathroomCount,QualityOutdoorSF,YearAndRemodAvg,NonHouseSF,HighQualFinSF,HouseLotRatio,FrontageLotRatio,QualityOutdoorLotRatio
535476350,1395,192000,20,RL,80.0,9760,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,TA,TA,CBlock,TA,TA,Gd,BLQ,717.0,LwQ,263.0,415.0,1395.0,GasA,TA,Y,SBrkr,1395,0,0,1.0,0.0,1,0,2,1,TA,7,Min1,1,TA,Attchd,1963.0,RFn,2.0,440.0,TA,TA,Y,657,0,113,0,240,NoFence,5,2010,WD ,Normal,2790.0,2.0,1010,1973.5,-6970.0,2790.0,28.58606557377049,0.819672131147541,10.348360655737705
527258010,1856,394432,20,RL,88.0,11394,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1445.0,Unf,0.0,411.0,1856.0,GasA,Ex,Y,SBrkr,1856,0,0,1.0,0.0,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,2010.0,Fin,3.0,834.0,TA,TA,Y,113,0,0,0,0,NoFence,6,2010,New,Partial,3712.0,2.5,113,2010.0,-7682.0,3712.0,32.57855011409514,0.7723363173600141,0.9917500438827452
906394060,1596,181000,60,RL,78.0,9316,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,532.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,Y,SBrkr,784,812,0,0.0,0.0,2,1,3,1,Gd,6,Typ,0,NoFireplace,Attchd,2005.0,RFn,2.0,610.0,TA,TA,Y,144,45,0,0,0,NoFence,6,2006,WD ,Normal,2380.0,2.5,189,2005.0,-6936.0,2380.0,25.547445255474454,0.8372692142550452,2.028767711464148
909282030,3447,381000,50,RL,70.0,14100,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,192.0,Unf,0.0,536.0,728.0,GasA,Ex,Y,SBrkr,1968,1479,0,0.0,0.0,3,1,4,1,Gd,11,Typ,2,Gd,BuiltIn,1982.0,Unf,3.0,1014.0,TA,TA,Y,314,12,0,0,0,GdWo,5,2008,WD ,Normal,4175.0,3.5,326,1966.0,-9925.0,4175.0,29.609929078014186,0.4964539007092199,2.3120567375886525
905225040,1601,140000,80,RL,85.0,13825,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,533.0,533.0,GasA,TA,Y,SBrkr,1021,580,0,0.0,1.0,1,0,3,1,TA,6,Min2,0,NoFireplace,BuiltIn,1958.0,RFn,1.0,300.0,TA,TA,Y,280,34,0,0,0,NoFence,12,2008,WD ,Normal,2134.0,1.5,314,1972.5,-11691.0,2134.0,15.435804701627486,0.6148282097649186,2.27124773960217
908275130,1200,130500,50,RL,70.0,11767,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,352.0,Unf,0.0,416.0,768.0,GasA,Ex,Y,SBrkr,768,432,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,NoFireplace,Detchd,1946.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,NoFence,5,2008,WD ,Normal,1968.0,1.0,0,1970.5,-9799.0,1968.0,16.72473867595819,0.594883997620464,0.0
527226040,1424,155000,190,RL,195.0,41600,Pave,NoAlley,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1969,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1047.0,Unf,0.0,53.0,1100.0,GasW,TA,Y,SBrkr,1424,0,0,1.0,0.0,1,1,3,1,TA,7,Mod,0,NoFireplace,2Types,1969.0,Unf,3.0,828.0,TA,TA,N,144,0,0,0,0,NoFence,11,2007,WD ,Normal,2524.0,2.5,144,1979.5,-39076.0,2524.0,6.067307692307692,0.46875,0.34615384615384615
903458110,1406,89500,50,RM,60.0,7920,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,319.0,319.0,GasA,TA,Y,FuseA,1035,371,0,0.0,0.0,1,0,3,1,Fa,6,Typ,0,NoFireplace,NoGarage,0.0,NoGarage,0.0,0.0,NoGarage,NoGarage,N,0,144,0,0,0,MnPrv,3,2008,WD ,Normal,1725.0,1.0,144,1935.0,-6195.0,1725.0,21.78030303030303,0.7575757575757576,1.8181818181818181
535425080,2448,277500,60,RL,73.0,18275,Pave,NoAlley,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,636.0,Unf,0.0,802.0,1438.0,GasA,TA,Y,SBrkr,1900,548,0,1.0,0.0,3,0,3,1,TA,9,Typ,2,Gd,Attchd,1962.0,RFn,2.0,441.0,TA,TA,Y,520,102,0,0,0,NoFence,9,2006,WD ,Normal,3886.0,4.0,622,1980.0,-14389.0,3886.0,21.264021887824896,0.399452804377565,3.4035567715458277
907201220,907,140000,20,RL,70.0,16269,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,BrkTil,Gd,TA,Av,GLQ,625.0,Unf,0.0,282.0,907.0,GasA,TA,Y,SBrkr,907,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,NoFireplace,Attchd,1978.0,Unf,1.0,343.0,TA,TA,Y,72,0,0,0,0,MnPrv,7,2009,WD ,Normal,1814.0,1.0,72,1978.0,-14455.0,1814.0,11.15003995328539,0.43026615034728627,0.44255946892863723
903426160,1984,160000,60,RM,57.0,8094,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,8,1910,1983,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,Rec,196.0,Unf,0.0,1046.0,1242.0,GasA,Gd,Y,SBrkr,1242,742,0,0.0,0.0,2,0,5,1,TA,8,Typ,0,NoFireplace,Detchd,0.0,NoGarage,1.0,360.0,NoGarage,NoGarage,Y,64,0,180,0,0,MnPrv,9,2008,WD ,Normal,3226.0,2.0,244,1946.5,-4868.0,3226.0,39.8566839634297,0.7042253521126761,3.014578700271806
905478140,1342,125000,20,RL,58.0,9280,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,557.0,Unf,0.0,785.0,1342.0,GasA,Ex,Y,SBrkr,1342,0,0,1.0,0.0,1,0,4,1,TA,7,Typ,0,NoFireplace,Detchd,1951.0,Unf,1.0,256.0,TA,TA,Y,0,0,0,0,0,NoFence,4,2007,WD ,Normal,2684.0,2.0,0,1951.0,-6596.0,2684.0,28.922413793103445,0.625,0.0
906475070,2126,185000,60,RL,81.0,28698,Pave,NoAlley,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,249.0,ALQ,764.0,0.0,1013.0,GasA,TA,Y,SBrkr,1160,966,0,0.0,1.0,2,1,3,1,TA,7,Min2,0,NoFireplace,Attchd,1967.0,Fin,2.0,538.0,TA,TA,Y,486,0,0,0,225,NoFence,6,2009,WD ,Abnorml,3139.0,3.0,711,1967.0,-25559.0,3139.0,10.938044463028783,0.2822496341208447,2.4775245661718586
907414070,1190,173500,20,RL,65.0,8769,Pave,NoAlley,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,709.0,Unf,0.0,460.0,1169.0,GasA,Ex,Y,SBrkr,1190,0,0,1.0,0.0,2,0,2,1,Gd,5,Typ,0,NoFireplace,Attchd,2005.0,RFn,2.0,578.0,TA,TA,Y,100,41,0,0,0,NoFence,10,2007,WD ,Normal,2359.0,3.0,141,2005.0,-6410.0,2359.0,26.90158512943323,0.7412475766906147,1.6079370509750255
914476050,1004,135000,90,RL,78.0,10530,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,975.0,Unf,0.0,0.0,975.0,GasA,TA,Y,SBrkr,1004,0,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,NoFireplace,Attchd,1977.0,Unf,2.0,504.0,TA,TA,Y,0,0,0,0,0,NoFence,5,2006,WD ,Normal,1979.0,2.0,0,1977.0,-8551.0,1979.0,18.79392212725546,0.7407407407407408,0.0
923251180,1224,131000,20,RL,160.0,20000,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1960,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1224.0,Unf,0.0,0.0,1224.0,GasA,Ex,Y,SBrkr,1224,0,0,1.0,0.0,1,0,4,1,TA,7,Typ,1,TA,Detchd,1960.0,Unf,2.0,576.0,TA,TA,Y,474,0,0,0,0,NoFence,9,2006,WD ,Abnorml,2448.0,2.0,474,1978.0,-17552.0,2448.0,12.24,0.8,2.37
528235090,2267,200000,60,RL,63.0,8068,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1010.0,1010.0,GasA,Ex,Y,SBrkr,1010,1257,0,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2002.0,RFn,2.0,390.0,TA,TA,Y,120,46,0,0,0,NoFence,12,2009,ConLI,Normal,3277.0,2.5,166,2002.0,-4791.0,3277.0,40.617253346554286,0.7808626673277144,2.0575111551809617
527355150,2524,278000,20,RL,80.0,9600,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,8,5,1981,1981,Hip,WdShngl,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,1104.0,Unf,0.0,1420.0,2524.0,GasA,TA,Y,SBrkr,2524,0,0,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1981.0,Fin,2.0,542.0,TA,TA,Y,474,120,0,0,0,MnPrv,7,2009,WD ,Normal,5048.0,3.5,594,1981.0,-4552.0,5048.0,52.583333333333336,0.8333333333333334,6.1875
527454130,1456,137900,160,RL,24.0,2349,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1977,1977,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,389.0,Unf,0.0,466.0,855.0,GasA,TA,Y,SBrkr,855,601,0,0.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1977.0,Unf,2.0,440.0,TA,TA,Y,0,28,0,0,0,NoFence,5,2009,WD ,Normal,2311.0,2.5,28,1977.0,-38.0,2311.0,98.38229033631333,1.0217113665389528,1.191996594295445
533215020,1638,300000,120,FV,72.0,4765,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2000,2000,Hip,CompShg,MetalSd,MetalSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1027.0,Unf,0.0,587.0,1614.0,GasA,Ex,Y,SBrkr,1638,0,0,1.0,0.0,2,0,2,1,Ex,5,Typ,1,TA,Attchd,2000.0,Fin,2.0,495.0,TA,TA,Y,230,68,0,0,0,NoFence,7,2008,WD ,Normal,3252.0,3.0,298,2000.0,-1513.0,3252.0,68.2476390346275,1.5110178384050368,6.253934942287513
526302120,1797,169000,20,RL,73.0,11765,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,302.0,TA,TA,CBlock,TA,TA,Mn,Rec,1127.0,Unf,0.0,490.0,1617.0,GasA,Fa,Y,SBrkr,1797,0,0,0.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1957.0,Unf,3.0,963.0,TA,TA,Y,0,0,0,0,0,NoFence,6,2006,WD ,Normal,3414.0,1.5,0,1957.0,-8351.0,3414.0,29.018274543136425,0.6204844878878027,0.0
532378220,941,129200,20,RL,72.0,8789,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Rec,659.0,Unf,0.0,253.0,912.0,GasA,TA,Y,SBrkr,941,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1967.0,Unf,1.0,288.0,TA,TA,Y,64,0,0,0,0,NoFence,6,2006,WD ,Normal,1853.0,1.0,64,1967.0,-6936.0,1853.0,21.08317214700193,0.8192058254636477,0.7281829559676869
907420110,1536,167000,60,RL,64.0,9045,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,768,768,0,0.0,0.0,2,1,3,1,Gd,6,Typ,0,NoFireplace,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,0,40,0,0,0,NoFence,6,2007,WD ,Normal,2304.0,2.5,40,2005.0,-6741.0,2304.0,25.472636815920396,0.7075732448866777,0.44223327805417356
527354100,1472,187500,80,RL,80.0,14115,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,5,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,225.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1036.0,Unf,0.0,336.0,1372.0,GasA,TA,Y,SBrkr,1472,0,0,1.0,0.0,2,0,3,1,TA,6,Typ,2,TA,Attchd,1980.0,Unf,2.0,588.0,TA,TA,Y,233,48,0,0,0,NoFence,6,2009,WD ,Normal,2844.0,3.0,281,1980.0,-11271.0,2844.0,20.148777895855474,0.5667729365922777,1.9907899397803754
535404080,816,129900,20,RL,73.0,7100,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,708.0,Unf,0.0,108.0,816.0,GasA,TA,Y,FuseA,816,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,NoFireplace,Detchd,1957.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,NoFence,7,2006,WD ,Normal,1632.0,2.0,0,1957.0,-5468.0,1632.0,22.985915492957744,1.028169014084507,0.0
906223090,1949,236000,60,RL,80.0,9938,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,750.0,Unf,0.0,300.0,1050.0,GasA,Ex,Y,SBrkr,1062,887,0,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1993.0,Fin,2.0,574.0,TA,TA,Y,156,90,0,0,0,GdPrv,6,2010,WD ,Normal,2999.0,3.5,246,1993.5,-6939.0,2999.0,30.177098007647412,0.8049909438518816,2.4753471523445363
527450080,1365,125500,160,RM,24.0,2160,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,CBlock,TA,TA,No,LwQ,402.0,Unf,0.0,363.0,765.0,GasA,Gd,Y,SBrkr,765,600,0,0.0,0.0,1,1,3,1,Gd,7,Min1,1,Fa,Attchd,1973.0,Unf,2.0,440.0,TA,TA,Y,0,36,0,0,0,NoFence,6,2006,WD ,Normal,2130.0,1.5,36,1973.0,-30.0,2130.0,98.61111111111111,1.1111111111111112,1.6666666666666667
905352030,2022,192000,60,RL,83.0,10005,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,299.0,TA,TA,CBlock,Gd,TA,No,BLQ,392.0,Unf,0.0,768.0,1160.0,GasA,Ex,Y,SBrkr,1156,866,0,0.0,0.0,2,1,4,1,TA,8,Typ,1,TA,Attchd,1977.0,Fin,2.0,505.0,TA,TA,Y,288,117,0,0,0,NoFence,3,2008,WD ,Normal,3182.0,2.5,405,1977.0,-6823.0,3182.0,31.80409795102449,0.8295852073963019,4.0479760119940025
923275040,1110,165500,85,RL,72.0,9101,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,Ex,Y,SBrkr,1110,0,0,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,2.0,602.0,TA,TA,Y,303,30,0,0,0,NoFence,7,2009,WD ,Normal,2207.0,2.0,333,1978.0,-6894.0,2207.0,24.250082408526534,0.7911218547412372,3.6589385781782227
906477110,1052,155000,80,RL,80.0,8816,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504.0,Unf,0.0,506.0,1010.0,GasA,Gd,Y,SBrkr,1052,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,NoFireplace,Attchd,1971.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,MnPrv,6,2010,WD ,Normal,2062.0,2.0,0,1971.0,-6754.0,2062.0,23.38929219600726,0.9074410163339384,0.0
908103310,1012,127500,90,RL,38.0,7840,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,355.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,976.0,Unf,0.0,0.0,976.0,GasA,TA,Y,SBrkr,1012,0,0,0.0,2.0,2,0,4,0,TA,4,Typ,0,NoFireplace,NoGarage,0.0,NoGarage,0.0,0.0,NoGarage,NoGarage,Y,0,0,0,0,0,NoFence,10,2006,WD ,AdjLand,1988.0,3.0,0,1975.0,-5852.0,1988.0,25.357142857142854,0.4846938775510204,0.0
531477040,2020,144000,90,RH,60.0,8400,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0.0,NoBsmt,0.0,0.0,0.0,GasA,TA,Y,SBrkr,2020,0,0,0.0,0.0,2,0,4,2,TA,10,Typ,2,TA,Detchd,1977.0,Unf,2.0,630.0,TA,TA,Y,0,0,0,0,0,NoFence,10,2007,WD ,Normal,2020.0,2.0,0,1977.0,-6380.0,2020.0,24.047619047619047,0.7142857142857143,0.0
534176230,1645,171000,60,RL,80.0,9600,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,329.0,Unf,0.0,386.0,715.0,GasA,TA,Y,SBrkr,930,715,0,0.0,0.0,1,2,4,1,TA,7,Typ,0,NoFireplace,Attchd,1971.0,RFn,2.0,441.0,TA,TA,Y,0,78,0,0,0,GdWo,6,2010,WD ,Normal,2360.0,2.0,78,1971.0,-7240.0,2360.0,24.583333333333332,0.8333333333333334,0.8125
907187060,1753,217000,60,RL,43.0,12352,Pave,NoAlley,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,638.0,Unf,0.0,215.0,853.0,GasA,Ex,Y,SBrkr,853,900,0,1.0,0.0,2,1,3,1,TA,7,Typ,1,Fa,Attchd,1998.0,RFn,2.0,534.0,TA,TA,Y,0,74,0,0,0,NoFence,3,2007,WD ,Normal,2606.0,3.5,74,1998.5,-9746.0,2606.0,21.09779792746114,0.34812176165803105,0.5990932642487046
528385050,2061,260000,60,RL,79.0,9085,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,286.0,Gd,TA,PConc,Gd,TA,No,GLQ,816.0,Unf,0.0,254.0,1070.0,GasA,Ex,Y,SBrkr,1094,967,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1995.0,Fin,2.0,647.0,TA,TA,Y,296,102,209,0,0,NoFence,11,2009,WD ,Normal,3131.0,3.5,607,1995.5,-5954.0,3131.0,34.46340121078701,0.8695652173913043,6.681342872867364
908204160,1152,82500,90,RL,74.0,6845,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58.0,TA,TA,Slab,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0.0,NoBsmt,0.0,0.0,0.0,GasA,TA,N,FuseF,1152,0,0,0.0,0.0,2,0,2,2,TA,6,Typ,0,NoFireplace,NoGarage,0.0,NoGarage,0.0,0.0,NoGarage,NoGarage,N,0,0,0,0,0,NoFence,7,2008,WD ,Normal,1152.0,2.0,0,1955.0,-5693.0,1152.0,16.82980277574872,1.0810810810810811,0.0
924100020,1968,172000,60,RL,72.0,11075,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,TA,TA,CBlock,TA,TA,Av,ALQ,562.0,LwQ,193.0,29.0,784.0,GasA,Ex,Y,SBrkr,1168,800,0,0.0,1.0,2,1,4,1,TA,7,Min2,1,Po,Attchd,1969.0,RFn,2.0,530.0,TA,TA,Y,305,189,0,0,0,MnPrv,9,2008,WD ,Normal,2752.0,3.0,494,1969.0,-8323.0,2752.0,24.848758465011286,0.6501128668171557,4.460496613995486
902477120,720,34900,30,C (all),60.0,7879,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,495.0,Unf,0.0,225.0,720.0,GasA,TA,N,FuseA,720,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,NoFireplace,NoGarage,0.0,NoGarage,0.0,0.0,NoGarage,NoGarage,N,0,523,115,0,0,GdWo,11,2009,WD ,Abnorml,1440.0,1.0,638,1935.0,-6439.0,1440.0,18.276431019164868,0.7615179591318695,8.09747429876888
907401080,1948,195000,60,RL,41.0,12393,Pave,NoAlley,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,1101,0,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,434.0,TA,TA,Y,100,48,0,0,0,NoFence,9,2006,WD ,Normal,2795.0,2.5,148,2004.5,-9598.0,2795.0,22.55305414346809,0.3308319212458646,1.194222544985072
528108120,2334,376162,60,RL,102.0,12858,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,162.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1590.0,1590.0,GasA,Ex,Y,SBrkr,1627,707,0,0.0,0.0,2,1,3,1,Ex,10,Typ,1,Gd,Attchd,2009.0,Fin,3.0,751.0,TA,TA,Y,144,133,0,0,0,NoFence,1,2010,New,Partial,3924.0,2.5,277,2009.5,-8934.0,3924.0,30.517965468968733,0.7932804479701353,2.1543008243894852
