GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,TotalHouseSF,TotalBathroomCount,QualityOutdoorSF,YearAndRemodAvg,NonHouseSF,HighQualFinSF,HouseLotRatio,FrontageLotRatio,QualityOutdoorLotRatio
1600,207500,20,5,47.0,16321,1,1,0,3,0,1,0,13,2,2,0,2,5,6,1957,1997,1,0,8,8,2,0.0,3,3,1,4,4,5,1,1277.0,1,0.0,207.0,1484.0,1,3,1,3,1600,0,0,1.0,0.0,1,0,2,1,3,6,6,2,5,1,1957.0,2,1.0,319.0,4,4,2,288,258,0,0,0,1,12,2006,9,4,3084.0,2.0,546,1977.0,-13237.0,3084.0,18.895900986459164,0.28797255070155015,3.345383248575455
1683,172500,60,5,70.0,11184,1,1,3,3,0,4,0,20,2,2,0,5,6,5,1978,1978,3,0,6,6,1,92.0,3,3,1,4,4,2,2,226.0,3,500.0,192.0,918.0,1,4,1,3,918,765,0,0.0,0.0,2,1,3,1,3,7,6,1,4,1,1978.0,2,2.0,440.0,4,4,2,243,0,0,0,0,1,7,2009,9,4,2601.0,2.5,243,1978.0,-8583.0,2601.0,23.256437768240342,0.6258941344778255,2.1727467811158796
2643,380000,60,5,105.0,13693,1,1,3,3,0,4,0,17,2,2,0,5,9,5,2006,2006,3,0,12,13,1,772.0,5,3,2,5,4,4,1,0.0,1,0.0,2153.0,2153.0,1,5,1,3,2069,574,0,0.0,0.0,2,1,3,1,5,9,6,1,5,3,2006.0,3,3.0,694.0,4,4,2,414,84,0,0,0,1,3,2007,9,4,4796.0,2.5,498,2006.0,-8897.0,4796.0,35.025195355291025,0.7668151610311839,3.6368947637479008
1043,137000,20,5,68.0,9724,1,1,3,3,0,4,0,13,2,2,0,2,5,7,1947,1950,3,0,3,3,2,0.0,3,3,1,4,4,2,1,0.0,1,0.0,938.0,938.0,1,5,1,3,1043,0,0,0.0,0.0,1,0,2,1,3,5,6,1,5,5,1947.0,1,1.0,273.0,4,4,2,125,48,0,0,0,3,5,2006,9,4,1981.0,1.0,173,1948.5,-7743.0,1981.0,20.37227478403949,0.6993006993006993,1.7791032496914851
810,130000,85,5,72.0,10820,1,1,3,3,0,0,0,20,1,2,0,6,5,7,1971,1972,1,0,6,6,1,153.0,3,3,2,5,4,4,3,535.0,3,159.0,88.0,782.0,1,5,1,3,810,0,0,1.0,0.0,1,0,2,1,3,4,6,0,1,5,1973.0,1,2.0,576.0,4,4,2,0,0,0,0,0,4,6,2006,9,4,1592.0,2.0,0,1971.5,-9228.0,1592.0,14.713493530499075,0.6654343807763401,0.0
1961,215000,60,5,71.0,12209,1,1,0,3,0,1,0,12,2,2,0,5,6,5,2001,2002,1,0,12,13,2,0.0,3,3,2,6,4,2,2,690.0,1,0.0,114.0,804.0,1,5,1,3,804,1157,0,1.0,0.0,2,1,3,1,4,7,6,1,4,3,2001.0,3,2.0,560.0,4,4,2,125,192,0,0,0,1,6,2009,9,4,2765.0,3.5,317,2001.5,-9444.0,2765.0,22.64722745515603,0.5815382095175691,2.596445245310836
1118,153000,20,5,73.0,11332,1,1,0,3,0,0,0,13,2,2,0,2,5,7,1960,2000,1,0,13,14,2,0.0,3,3,1,4,4,2,1,528.0,1,0.0,590.0,1118.0,1,5,1,3,1118,0,0,1.0,0.0,1,0,3,1,4,6,6,0,1,1,1960.0,2,1.0,264.0,4,4,2,290,0,0,0,0,4,8,2008,9,4,2236.0,2.0,290,1980.0,-9096.0,2236.0,19.731733145075893,0.6441934345217084,2.559124602894458
1842,385000,20,5,68.0,50271,1,1,0,2,0,4,0,25,2,2,0,2,9,5,1981,1987,1,6,14,15,2,0.0,4,3,1,6,4,5,3,1810.0,1,0.0,32.0,1842.0,1,4,1,3,1842,0,0,2.0,0.0,0,1,0,1,4,5,6,1,5,1,1981.0,3,3.0,894.0,4,4,2,857,72,0,0,0,1,11,2006,9,4,3684.0,2.5,929,1984.0,-46587.0,3684.0,7.328280718505699,0.13526685365319965,1.8479839271150365
1709,130000,160,6,24.0,2522,1,1,3,3,0,4,0,7,2,2,3,5,6,5,2004,2006,1,0,12,13,3,50.0,4,3,2,5,4,2,1,0.0,1,0.0,970.0,970.0,1,5,1,3,970,739,0,0.0,0.0,2,0,3,1,4,7,0,0,1,5,2004.0,1,2.0,380.0,4,4,2,0,40,0,0,0,1,4,2006,9,4,2679.0,2.0,40,2005.0,157.0,2679.0,106.22521808088818,0.9516256938937351,1.5860428231562251
1252,127000,50,5,92.0,7438,1,1,0,3,0,4,0,3,6,1,0,0,5,8,1908,1991,1,0,0,9,2,0.0,3,3,2,3,4,2,1,0.0,1,0.0,504.0,504.0,1,4,1,3,936,316,0,0.0,0.0,1,0,3,1,3,5,6,0,1,1,1986.0,1,2.0,576.0,4,4,2,104,0,0,0,0,4,6,2006,9,4,1756.0,1.0,104,1949.5,-5682.0,1756.0,23.608496907770906,1.2368916375369723,1.398225329389621
1959,270000,60,2,75.0,9000,1,1,3,3,0,4,0,22,2,2,0,5,8,5,2006,2006,1,0,12,13,2,0.0,4,3,2,5,4,4,1,0.0,1,0.0,1088.0,1088.0,1,5,1,3,1088,871,0,0.0,0.0,2,1,3,1,4,8,6,1,5,1,2006.0,2,3.0,1025.0,4,4,2,208,46,0,0,0,1,12,2007,9,4,3047.0,2.5,254,2006.0,-5953.0,3047.0,33.855555555555554,0.8333333333333334,2.822222222222222
1092,141000,20,5,69.0,14850,1,1,0,3,0,4,0,13,2,2,0,2,5,5,1957,1957,1,0,13,14,2,0.0,3,3,1,4,4,2,3,895.0,1,0.0,197.0,1092.0,1,3,1,0,1092,0,0,1.0,0.0,1,0,2,1,3,6,6,1,4,1,1957.0,3,1.0,299.0,4,4,2,268,0,0,0,122,2,5,2006,9,4,2184.0,2.0,390,1957.0,-12666.0,2184.0,14.707070707070708,0.4646464646464647,2.6262626262626263
2064,235000,20,5,56.0,18559,1,1,0,3,0,1,0,15,2,2,0,2,7,5,1978,1978,3,0,9,9,1,383.0,4,4,1,5,4,2,3,1206.0,3,186.0,656.0,2048.0,1,3,1,3,2064,0,0,1.0,0.0,2,0,3,1,4,7,6,2,3,1,1978.0,3,2.0,550.0,4,4,2,200,0,0,0,0,1,8,2008,9,4,4112.0,3.0,200,1978.0,-14447.0,4112.0,22.15636618352282,0.30174039549544696,1.0776442696265962
2640,256900,60,5,80.0,10400,1,1,3,3,0,4,0,15,3,2,0,5,6,7,1967,1997,1,0,8,8,1,256.0,3,3,2,4,4,2,1,0.0,1,0.0,932.0,932.0,1,4,1,3,1271,1369,0,0.0,0.0,2,1,5,1,4,8,6,1,4,1,1967.0,2,2.0,515.0,4,4,2,0,120,0,0,168,1,5,2009,9,4,3572.0,2.5,288,1982.0,-6828.0,3572.0,34.34615384615385,0.7692307692307693,2.769230769230769
2036,375000,20,5,150.0,215245,1,1,2,2,0,4,2,24,2,2,0,2,7,5,1965,1965,3,0,3,3,2,0.0,3,3,1,5,4,5,2,1236.0,3,820.0,80.0,2136.0,2,3,1,3,2036,0,0,2.0,0.0,2,0,3,1,3,8,6,2,5,1,1965.0,2,2.0,513.0,4,4,2,0,0,0,0,0,1,6,2009,9,4,4172.0,4.0,0,1965.0,-211073.0,4172.0,1.9382564054914169,0.06968802991939417,0.0
1375,141000,50,6,50.0,9000,1,1,3,0,0,4,0,10,2,2,0,0,6,6,1937,1950,1,0,13,14,2,0.0,3,4,2,4,4,2,1,0.0,1,0.0,780.0,780.0,1,3,1,3,780,595,0,0.0,0.0,1,1,3,1,4,6,6,1,5,5,1979.0,1,1.0,544.0,4,4,1,0,162,0,0,126,1,12,2007,9,4,2155.0,1.5,288,1943.5,-6845.0,2155.0,23.944444444444443,0.5555555555555556,3.2
1116,160000,20,5,87.0,10000,1,1,0,3,0,0,0,13,2,2,0,2,6,6,1962,1962,3,0,13,14,1,261.0,3,3,1,4,4,2,1,0.0,1,0.0,1116.0,1116.0,1,3,1,3,1116,0,0,0.0,0.0,1,1,3,1,3,5,6,0,1,1,1962.0,1,2.0,440.0,4,4,2,0,0,0,0,385,1,2,2010,9,4,2232.0,1.5,385,1962.0,-7768.0,2232.0,22.32,0.8699999999999999,3.85
1675,195000,20,5,81.0,7915,1,1,0,3,0,4,0,24,2,2,0,2,6,5,1999,2000,3,0,12,13,2,0.0,4,3,2,6,4,3,3,1223.0,1,0.0,443.0,1666.0,1,5,1,3,1675,0,0,1.0,0.0,2,0,3,1,4,6,6,0,1,1,1999.0,2,2.0,435.0,4,4,2,165,52,0,0,0,1,12,2008,9,4,3341.0,3.0,217,1999.5,-4574.0,3341.0,42.21099178774479,1.0233733417561592,2.741629816803538
1636,255000,20,5,116.0,13501,1,1,0,3,0,0,0,22,2,2,0,2,8,5,2006,2006,1,0,12,13,3,208.0,4,3,2,5,4,2,3,63.0,1,0.0,1560.0,1623.0,1,5,1,3,1636,0,0,1.0,0.0,2,0,3,1,4,8,6,1,5,1,2006.0,2,3.0,865.0,4,4,2,0,60,0,0,0,1,6,2007,9,4,3259.0,3.0,60,2006.0,-10242.0,3259.0,24.138952670172582,0.8591956151396192,0.4444115250722169
1474,168500,80,5,63.0,8530,1,1,0,3,0,4,0,8,2,2,0,7,7,5,1995,1996,1,0,6,6,1,22.0,3,3,2,5,4,2,1,0.0,1,0.0,384.0,384.0,1,4,1,3,804,670,0,0.0,0.0,2,1,3,1,3,7,6,1,4,3,1995.0,3,2.0,400.0,4,4,2,120,72,0,0,0,1,5,2009,9,4,1858.0,2.5,192,1995.5,-6672.0,1858.0,21.781946072684644,0.738569753810082,2.2508792497069168
1078,149900,20,5,73.0,12537,1,1,0,3,0,1,0,13,2,2,0,2,5,6,1971,2008,1,0,12,13,2,0.0,3,3,1,4,4,2,3,734.0,1,0.0,344.0,1078.0,1,5,1,3,1078,0,0,1.0,0.0,1,1,3,1,3,6,6,1,3,1,1971.0,3,2.0,500.0,4,4,2,0,0,0,0,0,1,4,2010,9,4,2156.0,2.5,0,1989.5,-10381.0,2156.0,17.19709659408152,0.5822764616734466,0.0
988,119000,20,5,60.0,7200,1,1,3,3,0,4,0,13,2,2,0,2,5,7,1950,1950,1,0,8,8,2,0.0,3,3,1,4,4,2,1,534.0,3,96.0,246.0,876.0,1,3,1,3,988,0,0,0.0,0.0,1,0,3,1,3,6,6,0,1,1,1950.0,1,1.0,276.0,4,4,2,0,80,0,0,0,1,5,2007,9,4,1864.0,1.0,80,1950.0,-5336.0,1864.0,25.88888888888889,0.8333333333333334,1.1111111111111112
672,113000,30,5,50.0,9340,1,1,3,3,0,4,0,7,2,2,0,2,4,6,1941,1950,3,0,8,8,2,0.0,3,3,1,4,4,2,3,344.0,1,0.0,328.0,672.0,1,3,1,3,672,0,0,1.0,0.0,1,0,2,1,3,4,6,0,1,1,1941.0,1,1.0,234.0,4,4,0,0,113,0,0,0,1,8,2009,9,4,1344.0,2.0,113,1945.5,-7996.0,1344.0,14.389721627408994,0.5353319057815845,1.2098501070663812
1664,159000,50,6,50.0,5000,1,1,3,3,0,0,0,3,1,2,0,0,6,7,1947,1950,1,0,5,5,2,0.0,3,4,1,4,4,2,2,399.0,1,0.0,605.0,1004.0,1,5,1,3,1004,660,0,0.0,0.0,2,0,3,1,3,7,6,2,5,5,1950.0,1,2.0,420.0,4,4,2,0,24,36,0,0,1,10,2006,9,4,2668.0,2.0,60,1948.5,-2332.0,2668.0,53.36,1.0,1.2
1218,159000,20,5,80.0,9605,1,1,3,3,0,0,0,21,2,2,0,2,7,6,2007,2007,1,0,12,13,2,0.0,4,3,2,5,4,2,1,0.0,1,0.0,1218.0,1218.0,1,5,1,3,1218,0,0,0.0,0.0,1,1,3,1,4,6,6,0,1,5,2007.0,2,2.0,576.0,4,4,2,0,178,0,0,0,1,4,2009,9,4,2436.0,1.5,178,2007.0,-7169.0,2436.0,25.361790733992713,0.8328995314940135,1.8532014575741802
1622,168000,190,5,72.0,32463,1,1,3,2,0,4,1,12,2,2,1,2,4,4,1961,1975,1,0,8,8,3,149.0,3,4,1,4,4,4,1,1159.0,1,0.0,90.0,1249.0,1,5,1,3,1622,0,0,1.0,0.0,1,0,3,1,3,7,6,1,4,0,1975.0,3,4.0,1356.0,4,4,2,439,0,0,0,0,1,3,2007,9,4,2871.0,2.0,439,1968.0,-29592.0,2871.0,8.843914610479622,0.22179096201829776,1.3523087823060098
900,122000,20,5,72.0,9819,1,1,0,3,0,4,0,20,2,2,0,2,5,5,1967,1967,1,0,8,8,1,31.0,3,4,1,4,4,2,1,450.0,1,0.0,432.0,882.0,1,3,1,3,900,0,0,0.0,0.0,1,0,3,1,3,5,6,0,1,5,1970.0,1,1.0,280.0,4,4,2,0,0,0,0,0,4,2,2010,9,4,1782.0,1.0,0,1967.0,-8037.0,1782.0,18.148487626031166,0.7332722273143905,0.0
1740,122250,50,6,81.0,7308,1,1,3,3,0,0,0,18,0,2,0,0,5,5,1920,1950,1,0,14,15,2,0.0,2,2,0,4,4,2,3,360.0,1,0.0,576.0,936.0,1,4,0,0,960,780,0,0.0,0.0,1,0,2,1,5,6,6,1,5,5,1920.0,1,1.0,225.0,3,3,0,0,0,236,0,0,1,6,2008,9,4,2676.0,1.0,236,1935.0,-4632.0,2676.0,36.61740558292282,1.1083743842364533,3.2293377120963327
1027,120000,30,6,60.0,5400,1,1,3,3,0,4,0,18,2,2,0,2,7,6,1920,2006,1,0,11,12,2,0.0,4,3,1,4,4,2,1,0.0,1,0.0,931.0,931.0,1,3,1,3,1027,0,0,0.0,1.0,1,0,2,1,4,5,6,1,4,6,0.0,0,0.0,0.0,1,1,0,0,28,0,0,0,1,2,2008,9,4,1958.0,1.5,28,1963.0,-3442.0,1958.0,36.25925925925926,1.1111111111111112,0.5185185185185185
2649,421250,60,5,130.0,16900,1,1,3,3,0,4,0,17,2,2,0,5,8,5,2001,2002,1,0,12,13,1,1110.0,4,3,2,6,4,3,3,1075.0,1,0.0,404.0,1479.0,1,5,1,3,1515,1134,0,1.0,0.0,2,1,4,1,4,10,6,1,4,1,2001.0,3,3.0,746.0,4,4,2,0,60,0,0,0,1,1,2008,9,4,4128.0,3.5,60,2001.5,-12772.0,4128.0,24.42603550295858,0.7692307692307693,0.35502958579881655
1290,106900,70,6,59.0,5870,1,1,3,3,0,0,0,3,1,1,0,5,6,9,1900,2000,1,0,6,6,2,0.0,3,4,0,4,4,2,1,0.0,1,0.0,554.0,554.0,1,5,1,3,736,554,0,0.0,0.0,1,1,3,1,3,6,6,0,1,5,1926.0,1,1.0,200.0,3,4,2,38,112,0,0,0,4,4,2008,9,4,1844.0,1.5,150,1950.0,-4026.0,1844.0,31.41396933560477,1.0051107325383306,2.555366269165247
1123,100000,50,6,50.0,6060,1,1,3,3,0,4,0,10,2,2,0,0,4,5,1939,1950,1,0,0,0,2,0.0,3,3,2,4,4,2,1,0.0,1,0.0,732.0,732.0,1,4,1,3,772,351,0,0.0,0.0,1,0,3,1,3,4,6,0,1,5,1979.0,1,1.0,264.0,4,4,1,0,0,140,0,0,4,6,2007,9,4,1855.0,1.0,140,1944.5,-4205.0,1855.0,30.610561056105613,0.825082508250825,2.31023102310231
985,105000,30,5,65.0,7898,1,1,3,3,0,0,0,13,2,2,0,2,4,7,1920,1994,1,0,8,8,2,0.0,3,3,0,4,4,2,1,0.0,1,0.0,576.0,576.0,1,4,1,3,985,0,0,0.0,1.0,1,0,2,1,3,4,6,0,1,5,1989.0,1,2.0,676.0,4,4,0,0,0,0,0,0,1,4,2010,9,4,1561.0,1.5,0,1957.0,-6337.0,1561.0,19.764497341099013,0.822993162826032,0.0
1738,104900,50,5,73.0,12513,1,1,0,3,0,2,0,13,1,2,0,0,4,4,1920,2007,1,0,12,13,2,0.0,3,4,0,4,3,2,1,0.0,1,0.0,715.0,715.0,1,4,1,3,1281,457,0,0.0,0.0,2,0,4,1,3,7,6,1,5,1,1920.0,1,1.0,368.0,4,4,2,55,0,0,0,0,1,6,2009,9,4,2453.0,2.0,55,1963.5,-10060.0,2453.0,19.603612243267,0.583393270998162,0.43954287540957404
1855,187000,80,5,80.0,9600,1,1,3,3,0,2,0,25,1,2,0,7,6,7,1976,1994,3,0,9,9,1,360.0,4,4,1,4,4,2,1,0.0,1,0.0,528.0,528.0,1,5,1,3,1094,761,0,0.0,0.0,2,1,3,1,3,7,6,1,4,1,1976.0,2,2.0,512.0,4,4,2,113,100,0,0,0,1,8,2007,9,4,2383.0,2.5,213,1985.0,-7217.0,2383.0,24.822916666666668,0.8333333333333334,2.21875
1262,181500,20,5,80.0,9600,1,1,3,3,0,2,0,25,1,2,0,2,6,8,1976,1976,1,0,8,8,2,0.0,3,3,1,5,4,5,2,978.0,1,0.0,284.0,1262.0,1,5,1,3,1262,0,0,0.0,1.0,2,0,3,1,3,6,6,1,4,1,1976.0,2,2.0,460.0,4,4,2,298,0,0,0,0,1,5,2007,9,4,2524.0,2.5,298,1976.0,-7076.0,2524.0,26.291666666666668,0.8333333333333334,3.1041666666666665
1430,187100,20,5,67.0,16285,1,1,1,3,0,4,0,5,2,2,0,2,7,5,2001,2002,1,0,12,13,2,0.0,4,3,2,5,4,2,1,0.0,1,0.0,1413.0,1413.0,1,5,1,3,1430,0,0,0.0,0.0,2,0,3,1,4,6,6,0,1,1,2001.0,2,2.0,605.0,4,4,2,0,33,0,0,0,1,6,2009,9,4,2843.0,2.0,33,2001.5,-13442.0,2843.0,17.457783236106845,0.41142155357691124,0.2026404666871354
1430,192000,20,5,95.0,19508,1,1,3,3,0,4,0,25,2,2,0,2,6,5,1974,1974,1,0,6,7,1,144.0,3,3,1,4,4,4,2,800.0,1,0.0,630.0,1430.0,1,3,1,3,1430,0,0,0.0,1.0,2,0,3,1,3,6,6,2,4,1,1974.0,1,2.0,484.0,4,4,2,117,108,165,0,0,1,7,2008,9,4,2860.0,2.5,390,1974.0,-16648.0,2860.0,14.66065204018864,0.4869797006356366,1.9991798236620875
1492,230000,20,2,80.0,8000,1,1,3,3,0,4,0,22,2,2,0,2,7,5,2002,2002,1,0,12,13,2,0.0,4,3,2,5,4,2,3,833.0,1,0.0,659.0,1492.0,1,5,1,3,1492,0,0,1.0,0.0,2,0,3,1,4,6,6,1,5,1,2002.0,2,2.0,596.0,4,4,2,277,137,0,0,0,1,4,2010,9,4,2984.0,3.0,414,2002.0,-5016.0,2984.0,37.3,1.0,5.175
1172,128000,20,5,75.0,9525,1,1,3,3,0,4,0,7,2,2,0,2,5,7,1954,1998,1,0,14,15,2,0.0,3,3,1,4,4,4,1,954.0,1,0.0,218.0,1172.0,1,3,1,3,1172,0,0,1.0,0.0,1,0,3,1,3,5,6,0,1,1,1954.0,3,1.0,366.0,4,4,2,240,0,0,0,0,1,6,2010,9,4,2344.0,2.0,240,1976.0,-7181.0,2344.0,24.608923884514436,0.7874015748031495,2.5196850393700787
1247,197000,120,2,37.0,3316,1,2,0,3,0,4,0,22,2,2,4,2,8,5,2005,2005,1,0,8,8,2,0.0,4,3,2,5,4,2,3,1039.0,1,0.0,208.0,1247.0,1,5,1,3,1247,0,0,1.0,0.0,1,1,1,1,4,4,6,1,5,1,2005.0,3,2.0,550.0,4,4,2,0,84,0,0,0,1,4,2006,9,4,2494.0,2.5,84,2005.0,-822.0,2494.0,75.21109770808204,1.1158021712907118,2.5331724969843186
3672,415000,75,5,60.0,19800,1,1,3,3,0,4,0,7,2,2,0,4,6,8,1935,1990,1,0,3,14,2,0.0,3,3,0,4,4,2,3,425.0,1,0.0,1411.0,1836.0,1,4,1,3,1836,1836,0,0.0,0.0,3,1,5,1,4,7,6,2,5,5,1993.0,1,2.0,836.0,4,4,2,684,80,32,0,0,1,12,2006,9,4,5508.0,3.5,796,1962.5,-14292.0,5508.0,27.81818181818182,0.30303030303030304,4.020202020202021
943,135960,90,5,73.0,7032,1,1,0,3,0,0,0,13,2,2,2,6,5,5,1979,1979,1,0,8,8,2,0.0,3,3,1,5,4,5,3,943.0,1,0.0,0.0,943.0,1,3,1,3,943,0,0,1.0,0.0,1,0,2,1,3,4,6,2,4,5,1979.0,1,2.0,600.0,4,4,2,42,0,0,0,0,1,12,2006,9,4,1886.0,2.0,42,1979.0,-5146.0,1886.0,26.820250284414104,1.0381114903299202,0.5972696245733788
2057,250000,50,5,86.0,11500,1,1,0,3,0,4,0,6,2,2,0,0,7,7,1936,1987,1,0,3,3,2,0.0,4,3,1,5,4,2,3,223.0,1,0.0,794.0,1017.0,1,4,1,3,1020,1037,0,0.0,0.0,1,1,3,1,4,6,6,1,5,1,1936.0,3,1.0,180.0,3,4,2,0,0,0,0,322,1,6,2006,9,4,3074.0,1.5,322,1961.5,-8426.0,3074.0,26.730434782608697,0.7478260869565218,2.8000000000000003
1782,296000,20,5,129.0,16870,1,1,0,3,0,3,0,17,2,2,0,2,8,5,2004,2005,3,0,12,13,1,238.0,4,3,2,6,4,5,3,1531.0,1,0.0,251.0,1782.0,1,5,1,3,1782,0,0,1.0,0.0,2,0,3,1,4,7,6,2,5,1,2004.0,3,3.0,932.0,4,4,2,99,82,0,0,0,1,4,2009,9,4,3564.0,3.0,181,2004.5,-13306.0,3564.0,21.1262596324837,0.7646710136336692,1.072910491997629
1788,236500,20,5,70.0,11838,1,1,3,3,0,4,0,5,2,2,0,2,8,5,2001,2001,3,0,12,13,2,0.0,4,3,2,5,4,4,1,0.0,1,0.0,1753.0,1753.0,1,5,1,3,1788,0,0,0.0,0.0,2,0,3,1,5,7,6,1,4,1,2001.0,2,2.0,522.0,4,4,2,202,151,0,0,0,1,6,2009,9,4,3541.0,2.0,353,2001.0,-8297.0,3541.0,29.912147322182804,0.5913161006926846,2.9819226220645376
1844,223000,20,5,70.0,16381,1,1,0,3,0,4,0,6,2,2,0,2,6,5,1969,1969,1,0,9,9,1,312.0,4,4,1,4,4,4,3,1110.0,1,0.0,734.0,1844.0,1,4,1,3,1844,0,0,1.0,0.0,2,0,3,1,4,7,6,1,4,1,1969.0,2,2.0,540.0,4,4,2,0,73,216,0,0,1,12,2006,9,4,3688.0,3.0,289,1969.0,-12693.0,3688.0,22.513888041023137,0.42732433917343265,1.7642390574446005
2161,230500,60,5,70.0,10400,1,1,3,3,0,4,0,5,2,2,0,5,7,5,2001,2001,1,0,12,13,1,227.0,4,3,2,5,4,2,1,0.0,1,0.0,1257.0,1257.0,1,5,1,3,1290,871,0,0.0,0.0,2,1,3,1,4,8,6,1,4,1,2001.0,2,2.0,570.0,4,4,2,0,84,0,0,0,1,6,2008,9,4,3418.0,2.5,84,2001.0,-6982.0,3418.0,32.86538461538461,0.6730769230769231,0.8076923076923077
1360,130000,80,5,60.0,7134,1,1,3,0,0,4,1,13,2,2,0,7,5,5,1955,1955,1,0,8,8,2,0.0,3,3,1,4,4,2,2,384.0,1,0.0,0.0,384.0,1,3,1,3,1360,0,0,0.0,0.0,1,0,3,1,3,6,2,1,4,5,1962.0,1,2.0,572.0,4,4,2,0,50,0,0,0,4,2,2007,9,4,1744.0,1.0,50,1955.0,-5390.0,1744.0,24.44631342865153,0.8410428931875525,0.7008690776562938
902,125500,20,5,72.0,6173,1,1,0,3,0,4,0,20,2,2,0,2,5,6,1967,1967,1,0,6,14,1,75.0,3,3,1,4,4,2,3,599.0,1,0.0,277.0,876.0,1,3,1,3,902,0,0,0.0,0.0,1,0,3,1,3,6,6,0,1,1,1967.0,1,1.0,288.0,4,4,2,0,0,0,0,0,4,8,2007,9,4,1778.0,1.0,0,1967.0,-4395.0,1778.0,28.802851125870728,1.1663696743884657,0.0
1256,147500,20,5,75.0,9937,1,1,3,3,0,4,0,7,2,2,0,2,5,6,1965,1965,1,0,6,6,2,0.0,4,3,1,4,4,2,1,830.0,2,290.0,136.0,1256.0,1,4,1,3,1256,0,0,1.0,0.0,1,1,3,1,3,6,6,0,1,1,1965.0,3,1.0,276.0,4,4,2,736,68,0,0,0,1,6,2008,9,4,2512.0,2.5,804,1965.0,-7425.0,2512.0,25.279259333802955,0.7547549562242125,8.090973130723558
774,79000,30,4,70.0,4270,1,1,3,0,0,4,1,7,2,2,0,2,3,6,1931,2006,1,0,8,8,2,0.0,3,3,0,4,4,2,3,544.0,1,0.0,0.0,544.0,1,5,1,3,774,0,0,0.0,0.0,1,0,3,1,4,6,6,0,1,6,0.0,0,0.0,0.0,1,1,2,0,0,286,0,0,1,5,2007,9,4,1318.0,1.0,286,1968.5,-2952.0,1318.0,30.866510538641684,1.639344262295082,6.697892271662763
987,97000,160,6,21.0,1680,1,1,3,3,0,4,0,2,2,2,3,5,6,6,1972,1972,1,0,6,6,1,425.0,3,3,1,4,4,2,3,110.0,2,294.0,79.0,483.0,1,3,1,3,483,504,0,1.0,0.0,1,1,2,1,3,5,6,0,1,5,1972.0,1,1.0,288.0,4,4,2,0,0,0,0,0,1,7,2009,9,4,1470.0,2.5,0,1972.0,-210.0,1470.0,87.5,1.25,0.0
1360,125500,50,6,60.0,7200,1,1,3,3,0,0,0,10,2,2,0,0,5,6,1938,1995,1,0,13,14,2,0.0,3,3,1,4,4,2,1,0.0,1,0.0,803.0,803.0,1,5,1,3,803,557,0,0.0,0.0,1,1,2,1,4,6,6,0,1,5,1951.0,1,1.0,297.0,4,4,2,0,65,190,0,0,4,7,2006,9,4,2163.0,1.5,255,1966.5,-5037.0,2163.0,30.041666666666668,0.8333333333333334,3.5416666666666665
1382,176000,80,5,120.0,19296,1,1,3,3,0,0,0,13,0,2,0,7,6,5,1962,1962,1,0,13,14,1,399.0,3,3,1,4,4,5,3,672.0,2,690.0,0.0,1362.0,1,3,1,3,1382,0,0,1.0,0.0,1,0,3,1,3,6,6,1,4,1,1991.0,1,2.0,884.0,4,4,2,0,0,252,0,0,3,5,2009,9,4,2744.0,2.0,252,1962.0,-16552.0,2744.0,14.220563847429519,0.6218905472636816,1.3059701492537312
540,82000,30,6,58.0,8154,1,1,3,3,0,4,0,10,2,2,0,2,2,5,1941,1950,1,0,13,14,2,0.0,3,3,0,4,4,2,1,480.0,1,0.0,0.0,480.0,1,3,1,3,540,0,0,0.0,0.0,1,0,1,1,3,4,6,0,1,5,1951.0,1,1.0,200.0,3,3,0,0,0,0,0,0,1,4,2010,5,4,1020.0,1.0,0,1945.5,-7134.0,1020.0,12.509197939661515,0.7113073338238901,0.0
1142,93000,50,6,60.0,6000,1,1,3,3,0,0,0,3,2,2,0,0,5,5,1924,1950,1,0,11,12,1,444.0,3,3,0,4,4,2,3,220.0,1,0.0,248.0,468.0,1,4,1,3,822,320,0,0.0,0.0,1,0,3,1,3,6,6,0,1,1,1924.0,3,1.0,320.0,4,4,2,0,0,98,0,0,1,6,2009,9,4,1610.0,1.0,98,1937.0,-4390.0,1610.0,26.833333333333332,1.0,1.633333333333333
